uid,age,brand,car_type,fuel,id,mileage,mileage_per_year,name,power,price_model,price_usd_est,price_usd_final,source,source_file,trans,year,price_per_hp,price_per_mile
120,10.0,Ford,Other,Petrol,122.0,14272.0,1427.2,Ford Figo Aspire 1.2 Ti-VCT Titanium Plus,542.0,0.49,73332.4301568,73332.4301568,main,cars_with_price_est_20k.csv,Manual,2015.0,135.29968663616236,5.138202785650224
121,8.0,Ford,Other,Diesel,123.0,49213.0,6151.625,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,542.0,0.49,76074.97272480001,76074.97272480001,main,cars_with_price_est_20k.csv,Manual,2017.0,140.35972827453878,1.545830831788349
122,10.0,Hyundai,Other,Petrol,124.0,40000.0,4000.0,Hyundai i10 Sportz 1.1L,542.0,0.49,70016.976,70016.976,main,cars_with_price_est_20k.csv,Manual,2015.0,129.18261254612545,1.7504243999999998
123,27.0,Maruti,Other,Petrol,125.0,40000.0,1481.4814814814815,Maruti 800 Std,542.0,0.49,21299.90112,21299.90112,main,cars_with_price_est_20k.csv,Manual,1998.0,39.29871055350553,0.5324975279999999
124,13.0,Chevrolet,Other,Petrol,126.0,80000.0,6153.846153846154,Chevrolet Spark 1.0 LS,542.0,0.49,54620.928,54620.928,main,cars_with_price_est_20k.csv,Manual,2012.0,100.77661992619926,0.6827616
125,10.0,Hyundai,Other,Petrol,127.0,70000.0,7000.0,Hyundai EON Era Plus,542.0,0.49,66151.008,66151.008,main,cars_with_price_est_20k.csv,Manual,2015.0,122.04983025830259,0.9450144
126,14.0,Tata,Other,Diesel,128.0,70000.0,5000.0,Tata Indica Vista Aqua TDI BSIII,542.0,0.49,44390.808,44390.808,main,cars_with_price_est_20k.csv,Manual,2011.0,81.90185977859778,0.6341544
127,22.0,Hyundai,Other,Petrol,129.0,57000.0,2590.909090909091,Hyundai Santro LP zipPlus,542.0,0.49,34984.07136,34984.07136,main,cars_with_price_est_20k.csv,Manual,2003.0,64.54625712177122,0.6137556378947369
128,9.0,Tata,Other,Diesel,130.0,120000.0,13333.333333333334,Tata Bolt Quadrajet XE,542.0,0.49,53422.704,53422.704,main,cars_with_price_est_20k.csv,Manual,2016.0,98.56587453874539,0.4451892
129,20.0,Maruti,Other,Petrol,131.0,30000.0,1500.0,Maruti 800 AC BSIII,542.0,0.49,35089.8768,35089.8768,main,cars_with_price_est_20k.csv,Manual,2005.0,64.7414701107011,1.16966256
130,12.0,Hyundai,Other,Petrol,132.0,3240.0,270.0,Hyundai EON Era Plus,542.0,0.49,66885.225408,66885.225408,main,cars_with_price_est_20k.csv,Manual,2013.0,123.40447492250922,20.643588088888887
131,10.0,Hyundai,Hatchback,Petrol,133.0,5000.0,500.0,Hyundai i20 Magna 1.2,542.0,0.49,74527.27200000001,74527.27200000001,main,cars_with_price_est_20k.csv,Manual,2015.0,137.50419188191884,14.905454400000002
132,7.0,Hyundai,Hatchback,Petrol,134.0,10000.0,1428.571428571429,Hyundai i20 1.2 Asta,542.0,0.49,85548.67199999999,85548.67199999999,main,cars_with_price_est_20k.csv,Manual,2018.0,157.83887822878228,8.554867199999999
133,10.0,Maruti,Other,Diesel,135.0,100000.0,10000.0,Maruti Ciaz VDi Plus,542.0,0.49,52942.28399999999,52942.28399999999,main,cars_with_price_est_20k.csv,Manual,2015.0,97.67949077490773,0.52942284
134,23.0,Hyundai,Other,Petrol,137.0,70000.0,3043.478260869565,Hyundai Santro LE,542.0,0.49,32031.014400000004,32031.014400000004,main,cars_with_price_est_20k.csv,Manual,2002.0,59.09781254612547,0.45758592000000003
135,7.0,Maruti,Other,Diesel,138.0,35000.0,5000.0,Maruti Vitara Brezza VDi,542.0,0.49,69545.5992,69545.5992,main,cars_with_price_est_20k.csv,Manual,2018.0,128.31291365313652,1.98701712
136,18.0,Hyundai,Other,Petrol,139.0,114000.0,6333.333333333333,Hyundai Santro Xing XL eRLX Euro III,542.0,0.49,38835.11807999999,38835.11807999999,main,cars_with_price_est_20k.csv,Manual,2007.0,71.65150937269371,0.34065893052631574
137,17.0,Hyundai,Other,Petrol,140.0,53772.0,3163.058823529412,Hyundai Getz 1.3 GLS,542.0,0.49,45973.71887616,45973.71887616,main,cars_with_price_est_20k.csv,Manual,2008.0,84.82235955011069,0.8549750590671724
138,13.0,Mahindra,Other,Diesel,141.0,140000.0,10769.23076923077,Mahindra Quanto C8,542.0,0.49,40893.3504,40893.3504,main,cars_with_price_est_20k.csv,Manual,2012.0,75.44898597785978,0.29209536
139,10.0,Chevrolet,Other,Diesel,142.0,120000.0,12000.0,Chevrolet Tavera Neo 3 LS 7 C BSIII,542.0,0.49,59707.728,59707.728,main,cars_with_price_est_20k.csv,Manual,2015.0,110.16185977859779,0.4975644
140,13.0,Hyundai,Other,Petrol,143.0,60000.0,4615.384615384615,Hyundai EON Magna Plus,542.0,0.49,56791.296,56791.296,main,cars_with_price_est_20k.csv,Manual,2012.0,104.7809889298893,0.9465216000000001
141,9.0,Renault,Other,Petrol,144.0,25000.0,2777.777777777778,Renault KWID RXT,542.0,0.49,75736.8,75736.8,main,cars_with_price_est_20k.csv,Manual,2016.0,139.73579335793357,3.029472
142,11.0,Maruti,Wagon,CNG/LPG,145.0,90000.0,8181.818181818182,Maruti Wagon R DUO LPG,542.0,0.49,51193.5552,51193.5552,main,cars_with_price_est_20k.csv,Manual,2014.0,94.45305387453875,0.56881728
143,5.0,Maruti,Wagon,Petrol,146.0,120000.0,24000.0,Maruti Wagon R LXI,542.0,0.49,64107.2448,64107.2448,main,cars_with_price_est_20k.csv,Manual,2020.0,118.27904944649447,0.53422704
144,10.0,Chevrolet,Other,Diesel,147.0,175000.0,17500.0,Chevrolet Enjoy 1.3 TCDi LS 8,542.0,0.49,52620.12,52620.12,main,cars_with_price_est_20k.csv,Manual,2015.0,97.08509225092251,0.3006864
145,14.0,Chevrolet,Other,Petrol,148.0,100000.0,7142.857142857143,Chevrolet Spark 1.0 LS,542.0,0.49,49172.4,49172.4,main,cars_with_price_est_20k.csv,Manual,2011.0,90.7239852398524,0.491724
146,11.0,Honda,Other,Petrol,149.0,36000.0,3272.7272727272725,Honda City i VTEC SV,542.0,0.49,66820.2048,66820.2048,main,cars_with_price_est_20k.csv,Manual,2014.0,123.28451070110702,1.8561168000000001
147,12.0,Honda,Other,Diesel,150.0,30000.0,2500.0,Honda Amaze VX i-DTEC,542.0,0.49,63799.776,63799.776,main,cars_with_price_est_20k.csv,Manual,2013.0,117.71176383763837,2.1266591999999997
148,15.0,Jaguar,Other,Petrol,151.0,40000.0,2666.6666666666665,Jaguar XJ 5.0 L V8 Supercharged,542.0,0.49,87705.4752,87705.4752,main,cars_with_price_est_20k.csv,Automatic,2010.0,161.81821992619928,2.1926368800000002
149,12.0,Honda,Other,Petrol,152.0,70000.0,5833.333333333333,Honda Brio E MT,542.0,0.49,59187.744,59187.744,main,cars_with_price_est_20k.csv,Manual,2013.0,109.20247970479704,0.8455391999999999
150,8.0,Maruti,Hatchback,Petrol,153.0,60000.0,7500.0,Maruti Swift VVT ZXI,542.0,0.49,63357.7896,63357.7896,main,cars_with_price_est_20k.csv,Manual,2017.0,116.89629077490774,1.05596316
151,14.0,Tata,Other,Diesel,154.0,155500.0,11107.142857142857,Tata Indigo CR4,542.0,0.49,36997.1442,36997.1442,main,cars_with_price_est_20k.csv,Manual,2011.0,68.26041365313654,0.2379237569131833
152,14.0,Hyundai,Other,Petrol,155.0,50000.0,3571.428571428572,Hyundai i10 Asta AT,542.0,0.49,54259.2,54259.2,main,cars_with_price_est_20k.csv,Automatic,2011.0,100.10922509225092,1.085184
153,9.0,Chevrolet,Other,Petrol,156.0,40000.0,4444.444444444444,Chevrolet Beat LT,542.0,0.49,73702.08,73702.08,main,cars_with_price_est_20k.csv,Manual,2016.0,135.98169741697419,1.842552
154,13.0,Maruti,Other,Petrol,158.0,80000.0,6153.846153846154,Maruti Alto LXi,542.0,0.49,46427.7888,46427.7888,main,cars_with_price_est_20k.csv,Manual,2012.0,85.66012693726938,0.58034736
155,14.0,Chevrolet,Other,Petrol,159.0,90000.0,6428.571428571428,Chevrolet Beat LT,542.0,0.49,50189.76,50189.76,main,cars_with_price_est_20k.csv,Manual,2011.0,92.6010332103321,0.557664
156,12.0,Renault,Other,Diesel,160.0,90000.0,7500.0,Renault Duster 110PS Diesel RxZ,542.0,0.49,56881.728,56881.728,main,cars_with_price_est_20k.csv,Manual,2013.0,104.94783763837638,0.6320192
157,19.0,Hyundai,Other,Petrol,161.0,110000.0,5789.473684210527,Hyundai Santro Xing XG,542.0,0.49,37239.8976,37239.8976,main,cars_with_price_est_20k.csv,Manual,2006.0,68.70829815498155,0.3385445236363636
158,6.0,Maruti,Hatchback,Petrol,162.0,15000.0,2500.0,Maruti Swift Dzire ZXI Plus,542.0,0.49,75358.6812,75358.6812,main,cars_with_price_est_20k.csv,Manual,2019.0,139.03815719557196,5.023912080000001
159,18.0,Maruti,Other,Petrol,163.0,100000.0,5555.555555555556,Maruti 800 AC,542.0,0.49,33994.519199999995,33994.519199999995,main,cars_with_price_est_20k.csv,Manual,2007.0,62.72051512915128,0.33994519199999995
160,5.0,Maruti,Other,CNG/LPG,164.0,40000.0,8000.0,Maruti Alto K10 LXI CNG,542.0,0.49,75176.1216,75176.1216,main,cars_with_price_est_20k.csv,Manual,2020.0,138.70133136531365,1.87940304
161,21.0,Maruti,Other,Petrol,165.0,60000.0,2857.1428571428573,Maruti 800 Std BSII,542.0,0.49,31377.19104,31377.19104,main,cars_with_price_est_20k.csv,Manual,2004.0,57.891496383763844,0.522953184
162,12.0,Tata,Other,Petrol,166.0,25000.0,2083.333333333333,Tata Nano LX SE,542.0,0.49,54719.83800000001,54719.83800000001,main,cars_with_price_est_20k.csv,Manual,2013.0,100.95911070110704,2.1887935200000004
163,10.0,Skoda,Other,Petrol,168.0,23000.0,2300.0,Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,542.0,0.49,72207.69119999999,72207.69119999999,main,cars_with_price_est_20k.csv,Manual,2015.0,133.22452250922507,3.139464834782608
164,7.0,Maruti,Other,Petrol,169.0,22155.0,3165.0,Maruti Alto K10 VXI,542.0,0.49,71174.7418536,71174.7418536,main,cars_with_price_est_20k.csv,Manual,2018.0,131.31871190701108,3.2125814422748817
165,7.0,Maruti,Other,Petrol,170.0,70000.0,10000.0,Maruti Ciaz 1.4 Delta,542.0,0.49,65106.51839999999,65106.51839999999,main,cars_with_price_est_20k.csv,Manual,2018.0,120.12272767527674,0.9300931199999999
166,16.0,Maruti,Other,Petrol,171.0,60000.0,3750.0,Maruti Alto LX,542.0,0.49,40428.30384,40428.30384,main,cars_with_price_est_20k.csv,Manual,2009.0,74.59096649446495,0.673805064
167,16.0,Hyundai,Hatchback,Petrol,172.0,110000.0,6875.0,Hyundai i20 Asta,542.0,0.49,43018.502400000005,43018.502400000005,main,cars_with_price_est_20k.csv,Manual,2009.0,79.36993062730629,0.3910772945454546
168,7.0,Tata,Other,Petrol,173.0,30000.0,4285.714285714285,Tata Nexon 1.2 Revotron XM,542.0,0.49,70179.7536,70179.7536,main,cars_with_price_est_20k.csv,Manual,2018.0,129.4829402214022,2.33932512
169,6.0,Mahindra,Other,Diesel,174.0,15000.0,2500.0,Mahindra Bolero Power Plus SLX,542.0,0.49,75358.6812,75358.6812,main,cars_with_price_est_20k.csv,Manual,2019.0,139.03815719557196,5.023912080000001
170,22.0,Maruti,Other,Diesel,175.0,100000.0,4545.454545454545,Maruti Zen D,542.0,0.49,27307.0728,27307.0728,main,cars_with_price_est_20k.csv,Manual,2003.0,50.38205313653137,0.27307072800000004
171,9.0,Volkswagen,Other,Diesel,176.0,70000.0,7777.777777777777,Volkswagen Vento Celeste 1.5 TDI Highline AT,542.0,0.49,69632.64,69632.64,main,cars_with_price_est_20k.csv,Automatic,2016.0,128.47350553505535,0.994752
172,8.0,Maruti,Other,Petrol,177.0,24000.0,3000.0,Maruti Eeco 7 Seater Standard BSIV,542.0,0.49,67716.15984000001,67716.15984000001,main,cars_with_price_est_20k.csv,Manual,2017.0,124.93756428044281,2.8215066600000003
173,20.0,Honda,Other,Petrol,178.0,120000.0,6000.0,Honda City 1.5 EXI,542.0,0.49,34567.632,34567.632,main,cars_with_price_est_20k.csv,Manual,2005.0,63.77791881918819,0.2880636
174,12.0,Mercedes-Benz,Sedan,Diesel,179.0,35000.0,2916.6666666666665,Mercedes-Benz New C-Class 220 CDI AT,542.0,0.49,107479.5624,107479.5624,main,cars_with_price_est_20k.csv,Automatic,2013.0,198.30177564575644,3.07084464
175,18.0,Maruti,Other,Petrol,180.0,78380.0,4354.444444444444,Maruti SX4 Zxi with Leather BSIII,542.0,0.49,35515.12921056,35515.12921056,main,cars_with_price_est_20k.csv,Manual,2007.0,65.52606865416975,0.4531146875549885
176,13.0,Renault,Other,Diesel,181.0,110000.0,8461.538461538461,Renault Duster 110PS Diesel RxZ,542.0,0.49,51365.376,51365.376,main,cars_with_price_est_20k.csv,Manual,2012.0,94.77006642066421,0.4669579636363636
177,15.0,Ford,Other,Diesel,182.0,90000.0,6000.0,Ford Figo Diesel Titanium,542.0,0.49,46843.776,46843.776,main,cars_with_price_est_20k.csv,Manual,2010.0,86.42763099630996,0.5204864
178,14.0,Ford,Other,Diesel,183.0,90000.0,6428.571428571428,Ford Figo Diesel Titanium,542.0,0.49,50189.76,50189.76,main,cars_with_price_est_20k.csv,Manual,2011.0,92.6010332103321,0.557664
179,16.0,Maruti,Hatchback,Diesel,184.0,150000.0,9375.0,Maruti Swift Dzire VDi,542.0,0.49,33475.6656,33475.6656,main,cars_with_price_est_20k.csv,Manual,2009.0,61.76322066420664,0.223171104
180,16.0,Mahindra,Other,Diesel,185.0,230000.0,14375.0,Mahindra Xylo E4,542.0,0.49,27295.54272,27295.54272,main,cars_with_price_est_20k.csv,Manual,2009.0,50.360779926199264,0.11867627269565217
181,19.0,Maruti,Other,Petrol,186.0,70000.0,3684.2105263157896,Maruti Esteem Vxi - BSIII,542.0,0.49,34328.89152,34328.89152,main,cars_with_price_est_20k.csv,Manual,2006.0,63.33743822878228,0.49041273599999996
182,8.0,Maruti,Hatchback,Diesel,187.0,80362.0,10045.25,Maruti Swift VDI BSIV,542.0,0.49,60892.64696592,60892.64696592,main,cars_with_price_est_20k.csv,Manual,2017.0,112.34805713269373,0.757729361712252
183,13.0,Hyundai,Hatchback,Petrol,188.0,110000.0,8461.538461538461,Hyundai i20 1.2 Sportz,542.0,0.49,51365.376,51365.376,main,cars_with_price_est_20k.csv,Manual,2012.0,94.77006642066421,0.4669579636363636
184,13.0,Chevrolet,Other,Diesel,189.0,60000.0,4615.384615384615,Chevrolet Beat Diesel LT,542.0,0.49,56791.296,56791.296,main,cars_with_price_est_20k.csv,Manual,2012.0,104.7809889298893,0.9465216000000001
185,10.0,Chevrolet,Other,Diesel,190.0,50000.0,5000.0,Chevrolet Cruze LTZ AT,542.0,0.49,68728.31999999999,68728.31999999999,main,cars_with_price_est_20k.csv,Automatic,2015.0,126.80501845018449,1.3745663999999997
186,11.0,Nissan,Other,Petrol,191.0,40000.0,3636.363636363637,Nissan Micra XL,542.0,0.49,66331.872,66331.872,main,cars_with_price_est_20k.csv,Manual,2014.0,122.38352767527675,1.6582968
187,8.0,BMW,Other,Diesel,192.0,40000.0,5000.0,BMW 5 Series 520d Luxury Line,542.0,0.49,81256.5432,81256.5432,main,cars_with_price_est_20k.csv,Automatic,2017.0,149.919821402214,2.03141358
188,12.0,Chevrolet,Other,Diesel,193.0,20000.0,1666.6666666666667,Chevrolet Enjoy 1.3 TCDi LS 8,542.0,0.49,64952.784,64952.784,main,cars_with_price_est_20k.csv,Manual,2013.0,119.83908487084871,3.2476392
189,11.0,Hyundai,Other,Petrol,194.0,55000.0,5000.0,Hyundai EON Era Plus Option,542.0,0.49,64500.624,64500.624,main,cars_with_price_est_20k.csv,Manual,2014.0,119.00484132841329,1.1727386181818182
190,7.0,Fiat,Other,Petrol,195.0,1136.0,162.28571428571428,Fiat Linea T Jet Emotion,542.0,0.49,73840.60012032,73840.60012032,main,cars_with_price_est_20k.csv,Manual,2018.0,136.23726959468635,65.00052827492958
191,12.0,Renault,Other,Petrol,196.0,55000.0,4583.333333333333,Renault Scala RxL,542.0,0.49,60917.256,60917.256,main,cars_with_price_est_20k.csv,Manual,2013.0,112.39346125461255,1.1075864727272728
192,11.0,Ford,Other,Petrol,197.0,43000.0,3909.090909090909,Ford Figo Petrol Titanium,542.0,0.49,65965.6224,65965.6224,main,cars_with_price_est_20k.csv,Manual,2014.0,121.70779040590405,1.534084241860465
193,9.0,Maruti,Other,Diesel,198.0,60000.0,6666.666666666667,Maruti Ciaz ZDi SHVS,542.0,0.49,60340.75199999999,60340.75199999999,main,cars_with_price_est_20k.csv,Manual,2016.0,111.32980073800736,1.0056791999999999
194,7.0,Skoda,Other,Diesel,199.0,2650.0,378.57142857142856,Skoda Rapid 1.5 TDI Ambition BSIV,542.0,0.49,86645.38608,86645.38608,main,cars_with_price_est_20k.csv,Manual,2018.0,159.8623359409594,32.69637210566037
195,8.0,Mahindra,Other,Diesel,200.0,40000.0,5000.0,Mahindra XUV500 W6 2WD,542.0,0.49,65779.10639999999,65779.10639999999,main,cars_with_price_est_20k.csv,Manual,2017.0,121.36366494464943,1.6444776599999997
196,9.0,Maruti,Other,Diesel,202.0,115962.0,12884.666666666666,Maruti Ertiga SHVS ZDI,542.0,0.49,53888.288630400006,53888.288630400006,main,cars_with_price_est_20k.csv,Manual,2016.0,99.42488677195573,0.4647064437522637
197,10.0,Nissan,Other,Diesel,203.0,65000.0,6500.0,Nissan Terrano XE D,542.0,0.49,66795.336,66795.336,main,cars_with_price_est_20k.csv,Manual,2015.0,123.23862730627306,1.0276205538461538
198,8.0,Maruti,Other,Diesel,204.0,40000.0,5000.0,Maruti S-Cross Facelift,542.0,0.49,65779.10639999999,65779.10639999999,main,cars_with_price_est_20k.csv,Manual,2017.0,121.36366494464943,1.6444776599999997
199,13.0,Hyundai,Hatchback,Diesel,205.0,58000.0,4461.538461538462,Hyundai i20 Magna 1.4 CRDi (Diesel),542.0,0.49,57008.3328,57008.3328,main,cars_with_price_est_20k.csv,Manual,2012.0,105.18142583025829,0.9829022896551723
200,12.0,Mercedes-Benz,Wagon,Diesel,206.0,15000.0,1250.0,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,542.0,0.49,111399.7896,111399.7896,main,cars_with_price_est_20k.csv,Automatic,2013.0,205.5346671586716,7.42665264
201,13.0,Hyundai,Other,Petrol,207.0,54000.0,4153.846153846154,Hyundai EON Era Plus,542.0,0.49,57442.4064,57442.4064,main,cars_with_price_est_20k.csv,Manual,2012.0,105.98229963099631,1.0637482666666667
202,8.0,Volkswagen,Other,Diesel,208.0,56000.0,7000.0,Volkswagen Ameo 1.5 TDI Highline,542.0,0.49,75108.2976,75108.2976,main,cars_with_price_est_20k.csv,Manual,2017.0,138.57619483394834,1.3412196
203,19.0,Maruti,Other,Petrol,209.0,120000.0,6315.789473684211,Maruti Alto LX,542.0,0.49,30985.168320000004,30985.168320000004,main,cars_with_price_est_20k.csv,Manual,2006.0,57.168207232472334,0.258209736
204,16.0,Maruti,Other,CNG/LPG,210.0,90000.0,5625.0,Maruti Omni LPG CARGO BSIII W IMMOBILISER,542.0,0.49,38110.75775999999,38110.75775999999,main,cars_with_price_est_20k.csv,Manual,2009.0,70.31505121771217,0.42345286399999993
205,13.0,Maruti,Other,Petrol,211.0,70000.0,5384.615384615385,Maruti Alto LX,542.0,0.49,47350.1952,47350.1952,main,cars_with_price_est_20k.csv,Manual,2012.0,87.36198376383764,0.67643136
206,17.0,Hyundai,Other,Petrol,212.0,90000.0,5294.117647058823,Hyundai Verna i (Petrol),542.0,0.49,42828.5952,42828.5952,main,cars_with_price_est_20k.csv,Manual,2008.0,79.0195483394834,0.47587328000000007
207,17.0,Mahindra,Other,Diesel,213.0,213000.0,12529.411764705885,Mahindra Renault Logan 1.5 DLS,542.0,0.49,27327.826944000004,27327.826944000004,main,cars_with_price_est_20k.csv,Manual,2008.0,50.42034491512916,0.12829965701408452
208,8.0,Mahindra,Other,Diesel,215.0,20000.0,2500.0,Mahindra Scorpio S11 BSIV,542.0,0.49,68200.4232,68200.4232,main,cars_with_price_est_20k.csv,Manual,2017.0,125.83103911439115,3.4100211600000003
209,8.0,Hyundai,Hatchback,Petrol,216.0,10000.0,1250.0,Hyundai i20 Active 1.2 SX,542.0,0.49,81660.09599999999,81660.09599999999,main,cars_with_price_est_20k.csv,Manual,2017.0,150.66438376383763,8.166009599999999
210,10.0,Hyundai,Other,Petrol,218.0,90000.0,9000.0,Hyundai Grand i10 Magna,542.0,0.49,63573.696,63573.696,main,cars_with_price_est_20k.csv,Manual,2015.0,117.29464206642066,0.7063744000000001
211,17.0,Maruti,Other,Petrol,219.0,80000.0,4705.882352941177,Maruti Alto LXi BSIII,542.0,0.49,37142.23104,37142.23104,main,cars_with_price_est_20k.csv,Manual,2008.0,68.5281015498155,0.46427788799999997
212,17.0,Maruti,Other,Petrol,220.0,60000.0,3529.4117647058824,Maruti SX4 Zxi with Leather BSIII,542.0,0.49,38618.08128,38618.08128,main,cars_with_price_est_20k.csv,Manual,2008.0,71.25107247232472,0.643634688
213,14.0,Hyundai,Other,Petrol,221.0,139000.0,9928.57142857143,Hyundai i10 Era,542.0,0.49,45204.696,45204.696,main,cars_with_price_est_20k.csv,Manual,2011.0,83.40349815498156,0.32521364028776983
214,14.0,Toyota,Other,Diesel,222.0,160000.0,11428.57142857143,Toyota Innova 2.5 V Diesel 7-seater,542.0,0.49,43068.24,43068.24,main,cars_with_price_est_20k.csv,Manual,2011.0,79.46169741697416,0.2691765
215,11.0,Honda,Other,Diesel,223.0,150000.0,13636.363636363636,Honda Mobilio V i DTEC,542.0,0.49,52902.72,52902.72,main,cars_with_price_est_20k.csv,Manual,2014.0,97.60649446494465,0.3526848
216,15.0,Toyota,Other,Diesel,224.0,163000.0,10866.666666666666,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,542.0,0.49,39912.1632,39912.1632,main,cars_with_price_est_20k.csv,Manual,2010.0,73.63867749077491,0.24485989693251536
217,16.0,Tata,Other,Diesel,225.0,120000.0,7500.0,Tata Indica V2 2001-2011 DLS BSIII,542.0,0.49,35793.21168,35793.21168,main,cars_with_price_est_20k.csv,Manual,2009.0,66.03913594095941,0.298276764
218,14.0,Tata,Other,Diesel,226.0,120000.0,8571.42857142857,Tata Indica Vista TDI LS,542.0,0.49,40067.028000000006,40067.028000000006,main,cars_with_price_est_20k.csv,Manual,2011.0,73.92440590405906,0.3338919000000001
219,13.0,Chevrolet,Other,Diesel,227.0,100000.0,7692.307692307692,Chevrolet Beat Diesel LS,542.0,0.49,52450.56,52450.56,main,cars_with_price_est_20k.csv,Manual,2012.0,96.77225092250922,0.5245056
220,10.0,Tata,Other,Diesel,228.0,140000.0,14000.0,Tata Zest Quadrajet 1.3 75PS XE,542.0,0.49,48560.8536,48560.8536,main,cars_with_price_est_20k.csv,Manual,2015.0,89.5956708487085,0.34686324
221,15.0,Skoda,Other,Diesel,229.0,87000.0,5800.0,Skoda Fabia 1.2L Diesel Ambiente,542.0,0.49,47128.6368,47128.6368,main,cars_with_price_est_20k.csv,Manual,2010.0,86.95320442804429,0.5417084689655173
222,12.0,Maruti,Other,Petrol,230.0,70000.0,5833.333333333333,Maruti 800 Std,542.0,0.49,50309.5824,50309.5824,main,cars_with_price_est_20k.csv,Manual,2013.0,92.82210774907749,0.71870832
223,10.0,Ford,Other,Petrol,231.0,50000.0,5000.0,Ford Figo Petrol Titanium,542.0,0.49,68728.31999999999,68728.31999999999,main,cars_with_price_est_20k.csv,Manual,2015.0,126.80501845018449,1.3745663999999997
224,11.0,Toyota,Other,Diesel,232.0,70000.0,6363.636363636364,Toyota Innova 2.5 VX (Diesel) 8 Seater,542.0,0.49,62669.376,62669.376,main,cars_with_price_est_20k.csv,Manual,2014.0,115.6261549815498,0.8952768
225,7.0,Hyundai,Other,Diesel,233.0,25000.0,3571.428571428572,Hyundai Grand i10 1.2 CRDi Asta,542.0,0.49,83310.48000000001,83310.48000000001,main,cars_with_price_est_20k.csv,Manual,2018.0,153.70937269372695,3.3324192000000004
